#rules,./mvip_data/weight16/w16_g_v100_zipf1_out_heu.csv,./mvip_data/weight16/w16_g_v100_zipf300_out_heu.csv,./mvip_data/weight16/w16_b_v100_zipf1_out_heu.csv,./mvip_data/weight16/w16_b_v100_zipf300_out_heu.csv,./mvip_data/weight16/w16_a_v100_zipf1_out_heu.csv,./mvip_data/weight16/w16_a_v100_zipf300_out_heu.csv,./mvip_data/weight16/w16_g_v300_zipf1_out_heu.csv,./mvip_data/weight16/w16_g_v300_zipf300_out_heu.csv,./mvip_data/weight16/w16_b_v300_zipf1_out_heu.csv,./mvip_data/weight16/w16_b_v300_zipf300_out_heu.csv,./mvip_data/weight16/w16_a_v300_zipf1_out_heu.csv,./mvip_data/weight16/w16_a_v300_zipf300_out_heu.csv,./mvip_data/weight16/w16_g_v500_zipf1_out_heu.csv,./mvip_data/weight16/w16_g_v500_zipf300_out_heu.csv,./mvip_data/weight16/w16_b_v500_zipf1_out_heu.csv,./mvip_data/weight16/w16_b_v500_zipf300_out_heu.csv,./mvip_data/weight16/w16_a_v500_zipf1_out_heu.csv,./mvip_data/weight16/w16_a_v500_zipf300_out_heu.csv
100,0.909431666977,0.9104293523,0.888586506484,0.888739573641,0.686800678967,0.775027933459,0.909398601545,0.910275630088,0.888200109817,0.888657630584,0.670062249514,0.753006481494,0.90965358312,0.910256078873,0.888289651097,0.888628199979,0.686720467206,0.749657490485
150,0.865638696247,0.588231098891,0.823925629178,0.53704645036,0.55361943787,0.393265006401,0.894244960866,0.644247714574,0.864457410229,0.598276824675,0.605459652038,0.43779808222,0.900354392604,0.664207584727,0.873682425482,0.620055783866,0.64531478848,0.458122100923
200,0.824513437638,0.487724189834,0.767198369823,0.44240117861,0.464646717705,0.286625074431,0.879870244673,0.561262647993,0.843377644301,0.520131508582,0.56437894176,0.349749191475,0.891545302346,0.587454922776,0.860407059681,0.547779393954,0.61571234754,0.376685921801
250,0.784753422524,0.425465650638,0.71348488149,0.382827772679,0.394139091463,0.220786425181,0.86582874705,0.509857932946,0.82348338359,0.470943814881,0.528564772154,0.295388503809,0.882929929505,0.539910841904,0.847675896805,0.502285830083,0.591486835587,0.326407869909
300,0.746275619254,0.376628462958,0.661709405515,0.33811843884,0.333688059555,0.17839002537,0.852024827853,0.469534762039,0.804116237569,0.434028869627,0.495500323222,0.260383267908,0.874435878513,0.50261605101,0.835466267387,0.46814329781,0.569379402668,0.294031622612
350,0.708693722554,0.339097912691,0.611060160056,0.294583353359,0.276900678479,0.145767339586,0.83840479406,0.438547089232,0.784994216084,0.39808346049,0.465013357041,0.233311735965,0.866042331416,0.473955636871,0.8235202877,0.434897486848,0.548388147272,0.268993236486
400,0.672103198118,0.308099079825,0.561974199846,0.264129953033,0.222676354623,0.120968247013,0.824957198349,0.412952428791,0.766287085995,0.372939144767,0.43685335344,0.212436670768,0.857729588531,0.450283205173,0.811833475738,0.411641577753,0.528453613478,0.249685945569
450,0.636450674042,0.282562571976,0.51394476434,0.240311081466,0.174699741818,0.101257724876,0.81164306684,0.391867820538,0.747991263918,0.353272729181,0.41067772351,0.195576094514,0.849492971167,0.430782108455,0.800226959163,0.393452163567,0.509404845205,0.234091644536
500,0.601461984079,0.260088977942,0.467020638179,0.219545130461,0.140779868718,0.0835079499739,0.798494990338,0.373312153921,0.729965116892,0.336127004146,0.386695428126,0.180136529528,0.841320126774,0.413620022964,0.788617070682,0.377594129203,0.491264932367,0.219811632952
550,0.567084053118,0.240414378914,0.421079351975,0.199960296047,0.116347693051,0.0685032922609,0.785496124719,0.357067520338,0.712055117514,0.319956486088,0.364514873031,0.16569026731,0.833210492911,0.398595405629,0.777250529984,0.362638061116,0.474032416053,0.206450324392
600,0.533386479909,0.222130571521,0.37594271643,0.182889268949,0.097973395466,0.0554810938539,0.772607236758,0.341971215137,0.694204306604,0.305861531486,0.343853221709,0.153318311669,0.82516215817,0.384632874085,0.766088701855,0.349601676013,0.457450132348,0.195002427303
650,0.500354271297,0.205576615997,0.331030855411,0.167379445471,0.0818224798246,0.0452866796391,0.75982848894,0.328303188588,0.676693756232,0.29305560853,0.324410058553,0.142583626091,0.817160304098,0.371991353575,0.754931649162,0.337757512766,0.441694708213,0.185126925404
700,0.467951593475,0.190743992172,0.288363144046,0.152491281715,0.0679241765924,0.0374793676789,0.747138780344,0.316056405882,0.65933431663,0.280762968431,0.30522697397,0.132902344676,0.809213741814,0.360664337622,0.743921495253,0.326388083435,0.426772459563,0.176079738477
750,0.436290274657,0.177180971325,0.254872637876,0.139388187104,0.0566656349199,0.0318388051768,0.734552298814,0.304857890292,0.642207287329,0.269941827483,0.286319145635,0.122714466959,0.801318232724,0.350306861068,0.733037579191,0.316379639659,0.412624155476,0.166591906387
800,0.405757753517,0.164723022294,0.233858744017,0.127113179765,0.0477698710647,0.0269312646119,0.722050963607,0.294571794147,0.62506902153,0.259809075976,0.26802820344,0.114356766415,0.79347773061,0.340793278772,0.72226773999,0.307007885402,0.399156774112,0.158823110605
850,0.376347101877,0.152628907096,0.216098854065,0.115565048591,0.0407550969671,0.0226353118795,0.709640216655,0.28458610297,0.608031226964,0.250180037637,0.24972232475,0.106562667724,0.785691770793,0.331557540214,0.711502948002,0.298102014081,0.386244861899,0.151477707954
900,0.348138953435,0.141547907158,0.199087893543,0.105094778335,0.0343661262768,0.0193220289736,0.697337740064,0.275436905903,0.591312561953,0.241352396079,0.232324677856,0.0996761479407,0.77794526663,0.323095472777,0.70080481504,0.289937352459,0.373751479363,0.144982579901
950,0.320212298419,0.130852231242,0.183583684241,0.0950357875355,0.0296995147097,0.0167179438028,0.685123124535,0.266605857507,0.574754946582,0.233093400608,0.215564226686,0.0931749996584,0.77023954652,0.31492766018,0.690187278433,0.282298630053,0.361678200095,0.138901954154
1000,0.293399506076,0.121003396045,0.169233545232,0.085688780079,0.0248906916415,0.0144182118897,0.673001347831,0.258474016102,0.558412874842,0.224889728953,0.199603247049,0.0873666591101,0.762575772898,0.307406542223,0.679725145696,0.274711076493,0.349959396292,0.133127832295
1050,0.267310344087,0.111651230975,0.155158429868,0.0776526333517,0.0203724573915,0.0118312078232,0.660971922053,0.250752257983,0.542144999999,0.217454491282,0.184307952913,0.0819878705394,0.75494320086,0.30026470918,0.669242720209,0.267834245433,0.338384946532,0.127900166762
1100,0.241827725911,0.102610658718,0.141780560698,0.0704607835415,0.0171456900104,0.0102453618813,0.649024575489,0.243287771235,0.526093899637,0.21006180594,0.169702147214,0.0768874028667,0.7473474413,0.293360825728,0.658830890249,0.260996770904,0.326896240128,0.1229595768
1150,0.218636511612,0.0942160080061,0.130274873342,0.0641425183523,0.0147754177452,0.00913571741587,0.637157776057,0.236355978356,0.510196969835,0.203518385963,0.157376988123,0.0722649742289,0.73978796432,0.286949629382,0.648514330575,0.254944779598,0.315511443177,0.118226247548
1200,0.195174740628,0.0860757009826,0.119738966204,0.0585813706304,0.0125843663978,0.0078072672718,0.625357755681,0.229601692211,0.494383643869,0.197059085338,0.147053308952,0.0680391726841,0.73225830481,0.280702608533,0.638276450063,0.248970590051,0.304332286113,0.113806197861
1250,0.17466673418,0.0783413036132,0.110581835752,0.0536095624521,0.0101555512888,0.00660465267404,0.613633612401,0.223190587263,0.478892317559,0.191035482082,0.137690733292,0.0639563958616,0.724763195179,0.274772995036,0.628006537839,0.243399375814,0.293298182788,0.10965849874
1300,0.155108672913,0.0713631529211,0.102769335752,0.0489488595077,0.00880845859353,0.00575928305997,0.601948093934,0.217236088924,0.463492676216,0.185234032247,0.129291148306,0.0601609760777,0.717304297609,0.269265695748,0.617777843954,0.23803363067,0.282430073542,0.105757037362
1350,0.137690496718,0.0646094816887,0.0947214007119,0.0448986264091,0.00750263687455,0.00513717647874,0.590361228679,0.211603013343,0.448263783506,0.17977636168,0.121605870123,0.0565962659234,0.709883436748,0.264055679493,0.607599836614,0.232985846034,0.271508637393,0.102049161866
1400,0.121986707052,0.0579715655367,0.0867576089753,0.0413636680532,0.0065091126535,0.00453007595792,0.57884535349,0.206044710535,0.432955918402,0.174027947233,0.114661783027,0.0529584542194,0.702500969646,0.258914820372,0.597583965306,0.227669153176,0.260989300909,0.0983721566512
1450,0.106361707052,0.0519016124447,0.0790629310868,0.0377602017688,0.00552861358567,0.00410990770727,0.567412974379,0.200673031801,0.417798367297,0.168871344469,0.108051239569,0.0497170238157,0.695151113825,0.253946569348,0.587618214431,0.222899825332,0.250662197469,0.0949154348829
1500,0.0897901812002,0.046267394246,0.0720259830358,0.0346318928978,0.00461381367174,0.00259738603172,0.556048028629,0.195296410068,0.402807907218,0.16371070753,0.101976125603,0.0466476542305,0.687824222308,0.248973746558,0.577707795995,0.218126766289,0.240577487713,0.0916328478262
1550,0.0749869302749,0.0412304732045,0.0654063606451,0.0316921676384,0.00373854352167,0.00234887008679,0.544752176365,0.190384863399,0.387905978107,0.158764992998,0.0962685909737,0.0437066104509,0.680533566563,0.244431070428,0.567872209455,0.213552488396,0.230789862542,0.0883728071115
1600,0.0622771927435,0.0363877434304,0.0600712278319,0.0293950251325,0.00234809868786,0.00215568917412,0.533527286197,0.185454970345,0.372996768278,0.154016512849,0.0910602576404,0.0411227986813,0.673269010693,0.239871425776,0.558069132554,0.209160632045,0.221185629162,0.0851862778884
1650,0.0554895087042,0.0322314374401,0.0556538048937,0.0273576954514,0.00200624130216,0.00200880380084,0.522373036077,0.180862262979,0.358177885741,0.149481714961,0.0858564422502,0.038708285156,0.666035488302,0.235623643248,0.548333471285,0.204966409835,0.211808365247,0.0821914787236
1700,0.0504580712392,0.0285672552424,0.0502817763605,0.0252346881668,0.00181677542477,0.00191651894831,0.511297739755,0.176394529424,0.343766332803,0.14485847089,0.0804480318393,0.0365789119368,0.65882028586,0.231491448657,0.538640760734,0.200690383992,0.202685990849,0.0794125049756
1750,0.0462930839742,0.0254352997266,0.0459433014669,0.023366442783,0.00167379786733,0.00188037596676,0.500293555915,0.171862956417,0.329408648414,0.140680862676,0.0754545967279,0.0346813190486,0.65164460917,0.227300209131,0.528988681588,0.196826525539,0.193781349897,0.0766102385316
1800,0.0423342124002,0.0225220106594,0.0414422196929,0.0217370411071,0.00167379786733,0.00188037596676,0.489358412162,0.167668653184,0.315505066734,0.136673325885,0.0707852620646,0.0327049663224,0.644495167638,0.2234209095,0.519441351794,0.193119965681,0.184963779845,0.0740605947108
1850,0.0385576345061,0.0202607288558,0.0372745690272,0.0198669229273,0.00167379786733,0.00188037596676,0.478482271759,0.163538983098,0.301924845449,0.132713641314,0.0663780691681,0.0307303539314,0.637375064049,0.219601388891,0.509963169691,0.189457664211,0.17683697449,0.0713983008188
1900,0.0352113950273,0.0183842568127,0.03406771894,0.0179346365947,0.00167379786733,0.00188037596676,0.467683503678,0.159466809482,0.288670915194,0.128977724215,0.0624439736763,0.0291343021365,0.630279899147,0.21583504661,0.500533725276,0.186002258346,0.169253194378,0.0690365723906
1950,0.0321404485988,0.0168380402754,0.0316106727385,0.0166176434264,0.00167379786733,0.00188037596676,0.456978598632,0.155580311013,0.275904025366,0.125369113503,0.0589357553689,0.0277528532018,0.623208236643,0.212240434767,0.491209583688,0.18266957059,0.162574940387,0.0666965495747
2000,0.0291875681015,0.0156609101772,0.029153887522,0.0152713983702,0.00167379786733,0.00188037596676,0.446359632954,0.151804961057,0.266708720821,0.121534879669,0.0553336317002,0.0261755964967,0.616162517936,0.20874862388,0.481897066725,0.179116428678,0.156324940387,0.0643815947286
2050,0.0261529326487,0.0138995548552,0.0269979919247,0.0142890686468,0.00167379786733,0.00188037596676,0.435850248327,0.148035671655,0.258922783937,0.118042763537,0.0515947031472,0.024832056174,0.60914408574,0.205262418383,0.472691775676,0.175882411497,0.150257672862,0.0622445403353
2100,0.0241213700281,0.01281930136,0.0247990787164,0.0129264752249,0.00167379786733,0.00188037596676,0.425498074237,0.144352680332,0.251601357528,0.114326977412,0.0489877418723,0.023452957123,0.60212908843,0.201856029745,0.463506452164,0.172430168451,0.144513145312,0.0601674261995
2150,0.021875181674,0.0119195947108,0.0230445090663,0.0117931098036,0.00167379786733,0.00188037596676,0.415333243408,0.140889296645,0.244608341929,0.110895050232,0.0463569206945,0.0214745911739,0.595158110592,0.19865275561,0.454340819476,0.16924386357,0.139274890802,0.0581655815838
2200,0.0199130188519,0.0108789848338,0.0214536035973,0.0106201111978,0.00167379786733,0.00188037596676,0.405310242231,0.137535221587,0.237952638861,0.107655557649,0.0437347392172,0.0203166709324,0.588210541121,0.195550580729,0.445200737965,0.166238469929,0.134278793137,0.0562160809606
2250,0.0177809467625,0.0100276751072,0.0199088807539,0.00973599585033,0.00167379786733,0.00188037596676,0.395335934949,0.134170288237,0.231426425488,0.104486512251,0.041285453022,0.0191381791089,0.581288625213,0.192438363043,0.43606570931,0.163295701237,0.129570654875,0.054347498056
