#rules,./mvip_data/w8_g_v100_zipf1_out_ecmp_heu.csv,./mvip_data/w8_g_v100_zipf300_out_ecmp_heu.csv,./mvip_data/w8_g_v100_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_g_v100_zipf100k_out_ecmp_heu.csv,./mvip_data/w8_g_v300_zipf1_out_ecmp_heu.csv,./mvip_data/w8_g_v300_zipf300_out_ecmp_heu.csv,./mvip_data/w8_g_v300_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_g_v300_zipf100k_out_ecmp_heu.csv,./mvip_data/w8_g_v500_zipf1_out_ecmp_heu.csv,./mvip_data/w8_g_v500_zipf300_out_ecmp_heu.csv,./mvip_data/w8_g_v500_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_g_v500_zipf100k_out_ecmp_heu.csv,./mvip_data/w8_b_v100_zipf1_out_ecmp_heu.csv,./mvip_data/w8_b_v100_zipf300_out_ecmp_heu.csv,./mvip_data/w8_b_v100_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_b_v100_zipf100k_out_ecmp_heu.csv,./mvip_data/w8_b_v300_zipf1_out_ecmp_heu.csv,./mvip_data/w8_b_v300_zipf300_out_ecmp_heu.csv,./mvip_data/w8_b_v300_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_b_v300_zipf100k_out_ecmp_heu.csv,./mvip_data/w8_b_v500_zipf1_out_ecmp_heu.csv,./mvip_data/w8_b_v500_zipf300_out_ecmp_heu.csv,./mvip_data/w8_b_v500_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_b_v500_zipf100k_out_ecmp_heu.csv,./mvip_data/w8_a_v100_zipf1_out_ecmp_heu.csv,./mvip_data/w8_a_v100_zipf300_out_ecmp_heu.csv,./mvip_data/w8_a_v100_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_a_v100_zipf100k_out_ecmp_heu.csv,./mvip_data/w8_a_v300_zipf1_out_ecmp_heu.csv,./mvip_data/w8_a_v300_zipf300_out_ecmp_heu.csv,./mvip_data/w8_a_v300_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_a_v300_zipf100k_out_ecmp_heu.csv,./mvip_data/w8_a_v500_zipf1_out_ecmp_heu.csv,./mvip_data/w8_a_v500_zipf300_out_ecmp_heu.csv,./mvip_data/w8_a_v500_zipf1k_out_ecmp_heu.csv,./mvip_data/w8_a_v500_zipf100k_out_ecmp_heu.csv
200,0.100476282556,0.0545314357238,0.0367239371533,0.00605375393976,0.18287582813,0.0885961282506,0.0568622730584,0.00695551649059,0.206272408957,0.100898494711,0.0638665025626,0.00713618255364,0.151263598892,0.0689319442706,0.0476570396486,0.00796717680361,0.227981385646,0.105050717728,0.0692772290443,0.00896689467853,0.242028375919,0.117367558334,0.0764258214088,0.00915758300132,0.281078626673,0.10974930742,0.0722515912807,0.00868446820429,0.443909506595,0.182316668879,0.115153398704,0.010604943331,0.487075458349,0.209780027196,0.130608784158,0.0109956691081
250,0.077966711671,0.0415631061009,0.0283557840553,0.00493399502735,0.17003275456,0.0777803191379,0.0492851990078,0.00583991380325,0.196471409326,0.0908949823353,0.056560512304,0.00602139734025,0.122560788091,0.0577416832011,0.0396793386311,0.00633379945161,0.217564718979,0.095811307536,0.0620536958877,0.00733957995645,0.23550491068,0.108822053025,0.069460723467,0.00753146071756,0.218578626673,0.0875268230338,0.0573321463662,0.00662992386296,0.423076173261,0.163968334782,0.101644355838,0.00855802487107,0.474575458349,0.192809702989,0.117583052203,0.00895025055719
300,0.0621272794759,0.0325044557189,0.0225327080177,0.00404998157337,0.159183968658,0.0699818759537,0.0439267904934,0.00495918155457,0.187466230722,0.0836822234847,0.0513938107321,0.00514131046081,0.0974250487295,0.0487816092728,0.0337253045818,0.00539269467133,0.207148052312,0.0884132854648,0.0566625233838,0.00640196828816,0.229252949915,0.10197964257,0.0642624300976,0.00659453609773,0.156843122949,0.069929121673,0.0454789367473,0.00526829916535,0.402242839928,0.149438523521,0.0909116832917,0.0072014541352,0.462075458349,0.179371120146,0.107234360802,0.00759467386807
350,0.048437016044,0.0258556294525,0.0181110514496,0.00354196757686,0.148767301992,0.063838353616,0.0397484914333,0.00445305316083,0.179160739901,0.0780000964153,0.0473649980233,0.00463555293995,0.0780180471404,0.0411842861705,0.0288035071045,0.00454249045335,0.196731385646,0.082095864065,0.0522060054985,0.00555491978525,0.223002949915,0.0961366767321,0.059965352355,0.00574810828182,0.11277902805,0.0545011671678,0.0359067076859,0.00429185048459,0.381409506595,0.136700196934,0.0822443599793,0.00622862975288,0.449575458349,0.167589476597,0.0988771269586,0.00662256233684
400,0.0387013002509,0.0205343995289,0.0145888763481,0.00316200198751,0.138350635325,0.0584643672358,0.0361573071265,0.0040738868402,0.171533177836,0.0730297110561,0.0439022949551,0.0042566644589,0.0641671631771,0.0349630550184,0.0245260569692,0.00405872078693,0.186314718979,0.0767781728901,0.0483025839596,0.00507294573358,0.216752949915,0.0912183586549,0.0562015829173,0.00526648740358,0.0825035536371,0.0410169919069,0.0270272395266,0.00356481239035,0.360576173261,0.125566781407,0.0742043077738,0.00550429021627,0.437075458349,0.157292210914,0.0911247224419,0.00589875357046
450,0.0312509021296,0.0167504997339,0.0120172480164,0.00271841717362,0.127933968658,0.0537933411276,0.0330759894891,0.00362893058323,0.164671559885,0.0687094917369,0.0409312171363,0.00381203425004,0.0549407440126,0.0295364326696,0.0209259558339,0.00366489001095,0.175905248127,0.0720107593392,0.0449422039584,0.00468057674488,0.210502949915,0.0868089908527,0.0529614267052,0.00487440592891,0.0591193943011,0.0292183448755,0.020022751579,0.00298854926597,0.339742839928,0.116053990803,0.0678112733291,0.00493016601592,0.424575458349,0.148493856807,0.0849604105896,0.00532505006789
500,0.0255788858156,0.0137563014284,0.00996850859096,0.00248150194978,0.117730125277,0.0496379341969,0.0305024170669,0.00338901678352,0.158346305517,0.06486616719,0.0384497190118,0.00357229625063,0.0468104729308,0.0250543263018,0.0167476292716,0.00334240974507,0.165686762723,0.0677238845125,0.0410163488943,0.00435929343359,0.204252949915,0.082844072007,0.0491760263431,0.0045533580426,0.0437165399066,0.0212750368781,0.0146662957293,0.00253085605495,0.318909506595,0.106703973489,0.0623509218649,0.0044741716313,0.412075458349,0.139846051271,0.0796954132649,0.00486938981973
550,0.0212853131677,0.0114886445059,0.00816320602433,0.00230424310677,0.108224150244,0.0459896358912,0.0282723518272,0.00319199171498,0.152096305517,0.0614918660285,0.036299438467,0.00337541555505,0.0403995687278,0.0199248070078,0.0141426185465,0.00310261010848,0.155685947486,0.0637792926525,0.038455687541,0.00412038386473,0.198002949915,0.0791957297445,0.0467069773701,0.00431462353816,0.0304143674634,0.015446414543,0.0109274932427,0.00217132059417,0.298076173261,0.098912435903,0.0574436626865,0.00411062633767,0.399575458349,0.132639679389,0.0749637203298,0.00450611091915
600,0.0171831385946,0.00950044562305,0.00702492953974,0.00217033316551,0.099259374107,0.0427174806144,0.0262920641528,0.00303008702462,0.145846305517,0.0584629742012,0.0343899992347,0.00321362950269,0.0353908223092,0.0165279306564,0.0116504188485,0.00279342686662,0.145885193814,0.0600485934722,0.0358857772064,0.00386751262457,0.191752949915,0.0757452162385,0.0442290103152,0.00406193759305,0.0218511898606,0.0113310977891,0.00829290581576,0.0019000040317,0.277242839928,0.091837937268,0.0530622347888,0.00380566084097,0.387075458349,0.126096494879,0.070739046092,0.00420136889031
650,0.0138923086922,0.00807002383389,0.00560154891108,0.00204184153129,0.0912437379931,0.0397515909504,0.0245457258842,0.00289673438046,0.139596305517,0.0556870385135,0.0327061394369,0.0030803745746,0.0307059659535,0.0139842085183,0.00995272673036,0.00254770292837,0.136272665362,0.0566313141872,0.0337845640209,0.00359238954327,0.185502949915,0.0725845839397,0.0422029719049,0.00378701611216,0.0163323924269,0.00891109041236,0.00644388686712,0.00171628479106,0.256409506595,0.0852539521848,0.0491085263324,0.00354648328228,0.374575458349,0.120006985017,0.0669267888439,0.00394238124771
